timestamp,author,user_id,review_text,rating
03/29/2024 15:24:24,Anwar Md Hossain,102007699294378549343,5,"Ben Barkan Park is a quaint and cherished green space located at 50th and Spruce streets in the heart of West Philadelphia. Established in 1971, the park honors the legacy of Ben Barkan, a local advocate for equality and the founder of the Garden Court Community Association. Known for its lush grass and mature trees, the park provides a serene oasis for residents and visitors alike. It’s not just a place to relax and enjoy nature; it’s also a venue for various community events that bring together people from all walks of life. As a testament to Barkan’s commitment to community and justice, the park continues to be a symbol of unity and a source of neighborhood pride."
12/07/2023 05:08:50,Ade Barry,101451358554589271397,5,Exciting
12/01/2023 00:37:46,SB,117046054791946981095,4,
11/05/2023 15:13:16,Shikia H,116508626818022537838,4,
08/30/2023 01:32:22,Molly Summers,110969626428824704872,5,Lovely little park - for children ages 5 and under.  It could use to be powerwashed.
04/22/2023 18:40:43,Maria Summers,103732338379231262197,5,
03/06/2023 12:01:45,Tamika Ryals,114143266907178525199,3,
01/04/2023 12:48:51,Jackie Williams,101950717155344750967,5,
12/06/2022 15:23:56,Danielle Day,115851428705457202659,3,
11/11/2022 18:40:33,Shalonda Jackson,107863659261353737355,3,
03/15/2022 10:02:20,Harry Simms,116329330605251189472,4,
03/07/2022 21:02:38,Salena Robinson,113793674427835036385,5,"Very peaceful and convenient park if you live near Spruce. There's a little playground for smaller kids, and if you're just there to hang out there's enough benches spread out from each other for comfort. Be careful after it rains or snows though, the ground gets very soft and muddy so it's a slip hazard."
02/12/2022 00:46:09,Joseph Deans,102483944891224365370,5,
12/24/2021 12:27:11,Mr. Monk,115464157062074116016,5,Relaxingggggggggggg
11/26/2021 16:33:42,Damon Reed,108670361365686541060,5,
11/14/2021 04:50:35,Ajah Family,104652225808947149450,2,
11/03/2021 20:53:51,david showers,106073557283543388806,5,
10/31/2021 21:07:33,Robert Faulks (Reese),113083461679459327980,4,Quite Little Park in West Philadelphia. Since neighborhood gentrified safe to be at (during the day)
10/20/2021 17:33:28,Philip Miles,103286270088515147034,5,
10/16/2021 05:07:58,Ben Worn,102215720147920504781,5,I proposed to my girlfriend there. It's a quiet and romantic place stuck in the middle of the bustling cityscape.
10/09/2021 23:34:15,Shyvine Hicks,101116892216267372788,5,
10/09/2021 19:26:04,Lynne Wattshername Rabchuk (Reverend PLURall),102936897496400971018,5,Nice little park to enjoy some lunch from Spirit First Foods. Their salmon wraps are full of flavor!
09/06/2021 05:42:37,Jimmy Goodson,112364447975870181808,5,"I love being comfortable the place,  it was right for me"
08/29/2021 20:18:33,Virgie Butler,115495035724776288712,4,It was cleaned and quiet
08/29/2021 03:27:15,Jaleel Jordan,104610202252769285873,5,"Nice quiet place to play.

Only sad part is that there are no swings"
08/04/2021 14:08:14,Bria Wynne,114802203045880133952,5,
07/26/2021 10:56:06,Lorena Walker,106583876786917287906,5,
07/08/2021 14:21:14,Iam Sů,109960520016945938889,5,"I like this playground.

Small. Friendly community.

I would like to see some swings and some new additions to this playground in the near future."
07/05/2021 04:25:00,Yury Reyes,102624271578824432676,5,Lugar muy agradable y fresco xq hay mucha naturaleza muchos árboles todo muy bonito
07/02/2021 20:11:58,Shanee Garner,102917051517973592912,5,perfect-shady and peaceful!
06/08/2021 18:36:46,Alvee Turner,111186039708445728871,5,Nice clean enjoy beautiful
06/08/2021 17:55:17,Dyshanae Brown,112088653782641382687,4,
05/23/2021 05:09:49,Lakeisha Gadson,102207415962127317314,4,Spent lunch under the tree😀
05/16/2021 18:34:38,Nira Nasirov Kosti,104132033333758306499,4,
05/08/2021 21:57:16,Kevin Brabham,102687073756923065558,3,Ok beautiful
05/08/2021 20:50:35,Yvette Green,109093577874542166085,5,
04/29/2021 00:27:12,Jewls Davis,110851937915106566991,4,
03/04/2021 12:28:53,Charis Ellis,100628577780574299032,5,"This is a cute little playground, it's more for littler children as the equipment is small but it's so nice! We had a nice time and ran into some really nice people as our kids played. Definitely going back!"
10/01/2020 18:10:33,jazmine sparks,108735978874668989644,5,"Clean and well maintained park with a nice, but small play set for smaller children"
06/18/2020 16:30:01,Don Money,110124502603293496749,5,
03/07/2020 21:04:57,K. Kharmah King,113335000969788925413,4,Out the way and not alot of foot traffic
03/07/2020 18:13:35,Lin Jinlan,109969848666384624467,4,
02/19/2020 17:12:39,Brooks Wilson,107073791225870212294,4,
02/18/2020 14:31:33,Howard Wilks,108675726843626420514,4,Clean
01/26/2020 00:11:13,Colin Taylor,116727760125774544412,5,Great family friendly place to get wasted in!
11/01/2019 16:28:43,Samuel Speights,115671973626741632202,4,
10/30/2019 01:09:40,Alyse,100427257185439057381,3,
10/26/2019 22:01:38,Abdoul kader ousseini mousssa,112104682323721954686,5,
10/16/2019 02:16:53,Robert Silver White,107765113577102360675,3,
10/02/2019 18:45:39,Havanna Larkin,114583311212376656509,5,
09/30/2019 21:52:43,Eyal Hubara,106826869729286687869,5,
09/24/2019 23:33:29,Jibreel Oliver,103965805088534257126,4,
09/12/2019 22:27:03,Nicole Green,106781527396725980709,3,
08/29/2019 16:58:58,Rob W.,105053719851040600171,5,
08/26/2019 23:54:22,Bruce Durant,104334161453812138387,4,
08/26/2019 17:47:01,Anwar Rasheed,106293049662160438780,5,Nice are yo walk dogs
08/18/2019 17:10:06,Alexis Adams,110080956015985306647,5,Dog friendly. Playground
08/06/2019 15:16:12,Earl Wilson,102468396429767154093,4,Clean kid friendly
08/04/2019 14:51:55,Yvonne Blackwell,103445645362936747577,5,
07/31/2019 07:27:21,Kaheem Thomas,112690588324772287002,5,Good during the day time. Rather questionable at night.
07/30/2019 23:36:02,Tanishia B (Big_Nish),110721728917572223497,4,
07/22/2019 19:52:35,Kali Teel,113567545348790037954,5,
07/14/2019 17:50:16,Lauren Tracy,100460701164213701898,5,
07/09/2019 23:45:32,Dana Dabney,114613422710545997557,4,Playground for kids and friendly pets
07/09/2019 01:01:47,Kamal Searight,100308128707751115926,5,
06/14/2019 11:52:22,Kenneth Bowers,111393653534420332507,5,Great playground for small kids!
06/13/2019 11:11:48,stephanie thompson,111438188309055350702,5,
06/13/2019 00:44:00,Sterling Jones,109690341521934084189,5,Nice
06/12/2019 23:30:54,Queen Annajean Henryhand,113463136578906509287,5,Wonderful
06/07/2019 03:27:03,Danielle Stills,104131662790556637564,5,It was nice.
06/01/2019 15:41:41,Toy G,113490723291976941679,3,
05/28/2019 00:03:34,Madelyn Moskel,118047429749761393782,4,
05/18/2019 12:33:44,Jose Alamo,103007456914475601198,5,Nice and quiet
05/11/2019 10:22:15,Brittany Walker,104866087082065009475,5,
05/06/2019 15:58:57,Regina Young,101539164072818258819,1,
04/21/2019 03:15:05,maricela Torres,105729973837636951761,1,
04/20/2019 03:32:29,Atoo Siddig,102211625258303631038,4,
04/17/2019 12:06:08,Maria Chacon,115342771841963897356,4,
04/06/2019 19:11:52,Cachet Grundy,103083975901925993478,3,
03/28/2019 20:02:36,Kris Henderson,107669282054825591648,5,
03/19/2019 15:47:01,Emily Kirkpatrick,106994376059249258371,5,
12/12/2018 17:36:52,Demisha Brown,118377319831573260492,5,
11/30/2018 00:43:14,Marcia Carter,100236175970816022577,3,
11/12/2018 21:46:04,Ivan Mihailov,110760826725749411033,5,
11/07/2018 13:11:59,Rin moonshadow,111869997865106056299,5,
10/27/2018 14:25:20,Ashley Martin,114617871804357457237,4,There's a nice comfy playground floor here!
10/03/2018 00:08:57,Kimberly Logan,104995905903349115440,4,
10/01/2018 20:35:27,S S,105519924933927014437,4,
09/24/2018 14:07:42,Marvin Destouet,102492586570857473765,4,
09/18/2018 13:53:14,Shannon “Shannon Lee” Stricker,116082483837213607295,3,I know it's a public park but there was tons of trash and drug paraphernalia littered around. And witnessed a drug deal when my kids were there.
08/31/2018 08:53:30,Jaimie Schild,107249935918785819373,4,"Small neighborhood park. It has a little playground area, with benches to sit on. The playground area has no swings. It looks like what they have at the school's in the area. Mostly for sitting and a walk through. Lots of trees and flowers are planted in the warmer months. Nice way to catch the breeze on a very hot day, as I did."
08/24/2018 00:15:10,Robin Topher-Smith,101512784289565207744,5,Park
08/17/2018 03:18:38,ShrisCmiths RECEIPTS,113042371138156775414,5,Small but perfect for kids n walking
08/12/2018 14:31:28,Macaire Jackson,114516823291634889319,3,Nearby but often filled with casual drinking.
07/22/2018 19:41:09,Ronald Guy,107807035657198716718,2,
07/15/2018 17:55:44,Mathilde Poussin (Brunissende),105573476784591235927,5,A peaceful little park
06/11/2018 19:26:48,Daja Forrest,108084046995649785419,2,
05/31/2018 08:19:42,John Banks,104579345863703570345,5,Very nice park for anyone
05/18/2018 01:11:48,Matthew Downing,118140231226914332527,5,Great West Philly park.
05/03/2018 13:26:41,Juli Brujynx,104902486948036486300,4,
04/16/2018 14:21:20,ALLEN BERRY,107859596448459215709,5,
02/25/2018 06:23:28,Armando E,104416223221736340068,5,
01/17/2018 21:10:54,BATMAN C-Smith,100400001116357081122,5,Perfect little park for dogs and kids
01/06/2018 10:27:57,Manie Henry,106243199144717874616,5,
01/02/2018 11:38:26,kenneth bowers,110336269673250836639,5,
01/01/2018 23:36:56,Elizabeth Bryant,114651921728656975360,5,
12/11/2017 23:07:15,Alexander Stanton,102556298299137402906,4,Could use some sprucing up. Otherwise a good park.
11/08/2017 15:01:41,Kenny Bowers,115243710066861155612,5,Great for small children.
10/31/2017 08:50:01,Michael Belgrove,116249786663793148607,3,
10/28/2017 17:53:43,uɐɯʇɐq C-Smith,100554390383830963095,5,Beutiful place good place to rest
08/19/2017 01:38:39,Nathaniel H.,108097809362635711984,3,okay place to stop for a minute
08/13/2017 19:57:36,Bryan,111051197946660550247,3,"It's nice if you have kids, as they will enjoy the swing set and play area. Other than that, it is a small grassy hill with a few benches. Nothing special. Locals and homeless people tend to hang out here, often smoking."
08/07/2017 21:43:36,Angela McNeil,114956788516953527880,2,"Needs to be cleaned. Smell of weed, to much."
08/04/2017 10:24:57,Alexandra Dongala,112835822900756588347,3,
07/15/2017 22:49:16,Ed Thomas,106018204046694819652,1,
07/09/2017 21:09:22,Xavier Jones,115685063814982988990,3,
06/25/2017 03:08:12,dixon lashonda,108132531885534053812,5,"Small, nice breeze even when it's hot weather."
06/17/2017 00:44:48,Darryl Bush,102641499225535276650,4,
06/12/2017 07:50:27,Adgreta Green,117127870117470059638,5,
06/11/2017 12:00:33,Amber Watts,118185923111002356130,5,Small park for the neighbors. Close to a larger park but not as busy. Easier for young parents ( or babysitters) to feel comfortable.
06/09/2017 02:08:20,Ryan Draving,104974661223705771749,5,
06/05/2017 18:36:50,Terassa Burton,114744249454409176651,3,Nice park
06/04/2017 06:24:32,Shartece Brown,107672217286003534585,3,
06/03/2017 14:39:48,Andrea Walker,110781756370846433009,4,It's a nice small playground for kids to play. It sit a little far back from the street.
05/05/2017 11:10:21,The Willie Good Show,117379995286336560603,5,
05/01/2017 04:35:40,Britt,103567438624992315004,3,
04/04/2017 02:41:04,Mark Knofheim,112223819810542020217,3,"Just relaxing a sunny day or take
your dog for a stroll."
12/12/2016 09:33:11,hydrez steele,102374374274236394875,3,
11/01/2016 16:42:37,Kia Lor,108644783919279975149,4,Cute.
10/15/2016 18:30:13,Megan Lui,114427620688699695575,4,"Heat playground for little kids. It doesn't have a flat grassy area if you're looking for a place to play ball. It is, however, full of trees so it's nice and shady during the summer and has plenty to crunch in the fall.

In the mornings, it's mostly families and day area. Most of the day area who visit are very respectful of other kids--and often remind them to watch out for the ""babies.""

Plenty of adults use the park too. All of my friends have at least one story of people drinking or smoking pot near the playground. So as with any city park, just be aware of what's going on."
09/11/2016 15:16:16,Doreen,109791490602978273550,5,Pretty
09/01/2016 01:16:06,Scott Cox,110737046650860353362,4,
02/09/2016 16:22:27,Napoleon Chandler Birch Jr.,105155634048512588522,5,I walk past this Park on my way to and from Aldi and other stores on 48th Street.  Well maintained.  Mostly used for dog walkers; local Elementary School uses the playground for their students.  Friends of Barkan regularly clean and plant flowers within the Park.
06/19/2013 17:13:43,Zoe Cohen,102408234001426780663,4,"We love this park for our young children. Families visiting the playground are always very friendly, and it's so much quieter than Malcolm X Park. There are sometimes people smoking weed, like at most city parks, but they do clear out away from the playground when kids show up."
