timestamp,author,user_id,review_text,rating
04/07/2024 11:26:21,Pete Huynh,102117131416331219848,5,
04/05/2024 18:04:59,wafa ibrahim,116334232622662408493,5,
04/02/2024 02:10:42,Anwar Md Hossain,102007699294378549343,5,"Burholme Park is a public park in the Burholme neighborhood of Philadelphia, steeped in history and community significance. The park, along with the Robert W. Ryerss Museum and Library, was bequeathed to the city by the last descendant of the Ryerss family, prominent Philadelphians. The estate, which includes the Ryerss Mansion built in 1859, was opened to the public on May 14, 1910, after Mary Reed Ryerss fulfilled her late husband’s wish to leave the land and much of his estate to the “People of Philadelphia, forever” as a museum and public lending library. Today, Burholme Park provides fields for sports organizations, including baseball diamonds, a football field, and soccer fields. It also contains a playground and is a popular sledding spot during winter. The park’s large hill and open spaces make it a beloved area for recreation and community events."
03/18/2024 19:28:46,Michael De Laura,112327078591254283023,5,Great driving range.
03/12/2024 11:37:24,Alfredo Domenech,102378225340385946368,5,I love this park because is nice and relaxing.
02/16/2024 12:55:58,Mike Z (Poopman),114982875800776845198,1,I don't like posting publicly on anything
02/06/2024 12:01:15,Chau Huynh,114313632513982670209,3,
02/04/2024 18:30:55,Victoria Trower,111767878680710072338,5,A sprawling Park ground with beautiful trees and scenery. It is very clean and quiet and a Northeast treasure.
01/29/2024 21:06:33,Peter Luig,111225525828430284813,5,
01/29/2024 18:12:08,Yury Korzun,114165500351315646258,5,
01/23/2024 22:20:41,Lucio Damasceno,101659087369474041441,5,
01/22/2024 20:30:39,Charles Hutton,105344832313179904006,4,"It's a nice quiet park. I pass thru it whenever I have to go to Fox Chase Cancer Center. I also used to take my kids there when they were young bc they gave a miniature golf course, batting cages, and a driving range."
01/21/2024 15:59:14,Abi Corn,111778950504565232230,5,Had a memorial day with granddaughter so much fun.
01/15/2024 00:32:21,jim whitley,103042955966003554497,4,
01/13/2024 17:17:25,marvin guerrero,112062159544211274772,1,It was full of trash everywhere(broken glass)
12/11/2023 01:55:54,Tanner Schaible,116221391064071545649,5,
12/10/2023 21:42:15,Alexander Andriyevsky,112375551390559157102,5,
11/27/2023 12:56:39,Edson Jose Chetera,111669951247419926854,5,Emocionante.
11/24/2023 21:16:48,Veronica Preiss,110509474591920076391,4,My kids have a lot of fun here. But all the nett towers at all playgrounds have the ropes somewhat too wide or long for some kids and makes it hard for them to be independently playing and climbing.
11/24/2023 04:50:53,Jonathan Kinley,108011414539776019835,5,"I haven't explored all of the trails and sites.
But my experience so far has been interesting and scenic."
11/22/2023 10:39:13,Рауф Камилов,102751859484048406124,5,
11/13/2023 05:51:12,M. E. Bernadin,104620024956562324774,5,Lovely
11/01/2023 03:28:10,Nan Alvarado,114670105768825170267,5,EXCELENTE
10/26/2023 19:04:36,Jaclyn arroyo,109120558008203890042,5,
10/17/2023 12:15:31,David Aviles,112708722898320823962,3,
10/13/2023 19:31:59,Anns Mustafa,103330260254057663725,5,
10/07/2023 01:39:38,Forever Alexein,116507610970907154107,4,Nice park. The hills are tricky but the fields are well kept
10/04/2023 11:10:37,Mike Smith (mikebiff),105962515814237843425,5,"It's fun there, especially for me because I win. If you see me on the mini golf course, think twice before offering a challenge"
09/30/2023 22:57:27,김진,112833533646563343026,5,
09/26/2023 21:44:42,Sardor Uktamov,111231104215106822710,4,
09/22/2023 18:08:40,Shawn Lucas,104269971438431070948,5,
09/19/2023 00:48:46,Brenda Rojas,102412991907281072688,4,
09/17/2023 23:12:39,Steve Posey,104850437996789054011,4,
09/17/2023 16:23:11,Ronald Bailey Ford,108100225575917479392,5,"The park was clean, and the grounds were well kept."
09/13/2023 13:53:05,Reham Aladl,108345917102641374108,4,I like this park.it’s a small and on a hill one.but it’s nice.you have to go up with your car and there is a small parking.has seats and tables.but I don’t recommend if you have 2t toddler they may run down and it’s on steep hill
09/10/2023 13:26:13,Trish Mason,116379098816326813596,3,
09/07/2023 20:55:02,Brett Everage,117380191840683133294,5,"Beautiful park, it was clean, it was quiet and I loved it.... Fox Chase Cancer hospital was close by to go to the restroom. . I recommend it for future family gatherings and picnics."
09/04/2023 01:06:34,Yvonne Jones,116174497532663819213,5,
09/03/2023 20:37:31,kellyann hutzel,103059985647996777101,5,Used the driving range.. Beautiful day. Great prices
09/03/2023 01:28:45,M D Zlotnick,118354863843359313122,4,"Great place to have a picnic and a good place to use the driving range and batting, and putt putt golf"
09/02/2023 11:13:06,Kari X,103864561826798247835,5,It was nice and relaxing
08/28/2023 12:08:18,Jay Dizzy,112543359757027326570,5,
08/27/2023 18:24:22,David Valentine,103006434511791243866,5,"The weather was great, the golf range was in great condition, and now the golf center has setup a indoor training center with a store to buy equipment! !!!"
08/25/2023 21:44:30,Megan Wreath,108804599917133346895,4,
08/23/2023 14:48:50,Carla Lowe,105395281517283928707,5,
08/22/2023 04:21:02,Ammar Nomani,100675936706824016865,5,Wonderful!
08/21/2023 23:20:05,Hazel Trott,108071130678923748589,5,Amazing food but the spicy no spicy and sweet to sweeet. I wish chicken could cook  and I would happy
08/21/2023 17:10:32,Teresa Counts,117166478299405159516,5,
08/19/2023 21:15:31,Joseph Micucci,117539992126945235946,5,
08/17/2023 18:22:10,Amanda,109363678692275750296,5,
08/16/2023 23:24:40,Stephen Lombardo,102204684632255495844,3,I grew up around here and the place needs to be cleaned up
08/15/2023 08:27:42,Shan Free,115504661163025116609,4,My 7yr old granddaughter had a ball
08/13/2023 22:43:57,Harvey Pinsk,101080650214949693639,5,
08/13/2023 12:42:24,Jacqueline Lindsey,110781528267793748831,4,Very nice park. Only problem is there is no doors on the bathroom stalls for women to use. But the park is beautiful and well maintained.
08/12/2023 03:48:01,Camara Wilson,105618111262900113804,3,
08/06/2023 19:51:52,Jose Berrios,117469120194200410305,5,Enjoy coming here.  great place to practice your golf swing and the auto fee is awesome.
08/04/2023 01:20:49,Tonya Green,114472553610014597256,5,
07/24/2023 17:13:05,Chris Campagna,114773475682526350893,5,
07/19/2023 10:10:13,Gordon Brubaker,116032764690732408373,4,
07/17/2023 15:49:47,Shashank Gupta,104480082364614786921,5,
07/16/2023 15:48:14,Shashank Gupta,113338476897330293679,5,
