review_datetime_utc,author_title,author_id,review_text,review_rating
04/10/2024 01:50:19,tyree reaves,108090394354704972010,,4
10/05/2023 23:03:18,Edson Matute,115156681408051985266,Es un buen lugar para niños de 6 años para abajo pienso,4
08/05/2023 05:02:57,Megan Fox,109307441981026484611,A nice park in South Center City! Enjoy the events they have like live music in the summer.,5
07/31/2023 23:06:09,irma zamora,114382657812728238241,,5
06/18/2023 02:49:15,BeatsByTheKilo DotCom,108466939820402781198,,5
05/14/2023 20:06:10,ali rauf,101096784176786150599,,5
09/21/2022 20:26:43,Jordan Davis,102697249474765273047,,5
05/30/2022 03:02:34,Harriet Strong,110181439469374211925,Nice park. The toddlers had a great time. My first time there and my only frustration was there were no public trash cans.,5
05/17/2022 21:08:50,Shanya Speller,108359350325659270593,,5
05/08/2022 14:59:45,Abbystar Abby,110057502652457541188,,5
03/23/2022 00:39:31,nathan burgess,108709039783509749411,,5
10/31/2021 21:18:38,Cari,112623512360060929388,,1
10/29/2021 10:49:42,Jesenia Rivera,107439844120256680499,,4
10/19/2021 18:32:05,Luke Sondergaard,102520574167486358626,"Sometimes it is simply nice to have a quiet favoured little place to retreat for some personal reflective time and this little park certainly ""meets the mark"". Nice to stroll in with a little snack, a book or just to sit and chill out, particularly on a warm summers day. Appreciated especially by those who favour a ""pet free"" environment, which in turn leads to an increased hygiene level. A perfect setting perhaps for older citizens in particular to gather and enjoy long hours of conversation about ""the good old days"" !",4
10/13/2021 17:46:22,Megan Wilcox,106253592949393170364,"Update:  it's randomly used!  I saw someone teaching children a class out here recently, it was fun to watch and I'm glad the parents have plenty of benches to sit on.

I walk by here frequently, but hardly ever see anyone using this park.  They have some nice benches, good plants and a great grassy area.  No dogs are allowed at all which is a shame and probably why it's never used.",5
08/10/2021 22:55:35,s u,115984350418483367496,very sad that this is not a dog friendly park. no trash cans either. what a shame.,1
08/05/2021 12:49:01,Pauline Dziama,102935717723185126717,,5
07/04/2021 00:49:09,Lloyd Taylor,101500177273228092657,,5
06/21/2021 03:03:21,Shankara Gurumurthy,103018742524997597384,,5
06/05/2021 01:20:21,Barb Hauck-Mah (barbhmphilly),116895998071761886932,"We revisited this little park and were shocked to see the historic mural was gone, replaced by residential housing. The park does not allow dogs. There's a grassy area, a few plantings and a little free library box. We spotted a bench to sit and relax. This is a walk-to neighborhood park. Street parking available nearby is scarce.",4
05/01/2021 15:39:34,David Corkhill,106674492023939985143,,5
04/23/2021 02:32:38,Elizabeth Martin,106547356481924264150,,5
04/05/2021 14:29:45,Jeff Escalante,104333866007298387342,,5
12/25/2020 20:16:58,Lenny Cohen,110742243065650186605,"Saw lots of kids playing, and parents watching.",5
11/23/2020 16:03:08,Helenna Johnson,106868520480053181221,,3
10/25/2020 22:22:35,Priyanka,108814654881961400094,Nice small park,4
10/21/2020 19:28:19,Noah Palau,103673618062883879604,Cozy park with a few benches on the perimeter. It appears well maintained but the lack of large trees would make it a very warm place to enjoy an afternoon.,3
10/02/2020 21:17:46,joanann rash,114765654120140761260,Very small but very nice and quiet and someone is always teaching something there!,4
09/27/2020 16:43:44,Patrick Lienhard,108949471977169422641,,5
09/20/2020 14:09:49,ATILLA THE BIG CATT,109974883422622307202,,3
09/11/2020 16:42:14,Emily Kahn,108749522304692066028,,5
08/30/2020 16:02:13,Marshall Schurtz,108830984940236479753,"A great little neighborhood park. It's tiny, but the few benches have nice shade and the large grassy knoll is great for laying out.",5
08/16/2020 04:45:23,Len Shaffer,112761821047849991240,Charming little space.,5
08/06/2020 01:13:21,wynnbabiix2,105387765412653078104,it was really nice and the scenery was great but people were not wearing masks !,3
08/04/2020 00:56:47,Ryan Warrender,113506557771137101171,Great park,5
07/19/2020 16:55:31,Tomas,105461333375606768514,beautiful space,5
06/26/2020 20:37:13,Julie Disston,101478279071134456920,,4
06/21/2020 17:11:03,Joseph Alphonse,111120084851515073358,Great small park in graduate hospital,5
06/04/2020 18:33:18,Ralph Simon,100556387152315337003,Amazing space & animal- free. I have 2 cats so miss me with the hate.,5
03/30/2020 21:29:27,Paul Grooms,111978558388576377252,,5
01/27/2020 21:19:16,Donya Randall,100922572583891093082,,5
11/19/2019 17:52:45,Rizzo Erno,104651106749333689883,,5
11/05/2019 02:38:09,Ernest Peebles,104943385722881839696,,3
10/23/2019 23:40:39,Y Joseph,111768377336578797441,,4
10/23/2019 18:07:40,Doerte Smith,109634138483260713089,,5
10/20/2019 22:54:49,Rudolph Sherkliff,113247459996524838244,Nice and quiet sitting with my daughter,4
09/08/2019 14:31:39,James Simmons,100729417399738561256,I only passed by while working. Seems like a quiet place.,2
09/08/2019 00:37:06,Robert Lenentine,109138784303663411384,,5
09/05/2019 14:09:14,Excellence Inspired,113910150606316334171,Quiet. Clean.,5
09/04/2019 16:34:35,Jacqueline Veney,102322648224791244752,,5
08/30/2019 23:12:15,Rami Bizerta,106108137874723241261,,5
08/29/2019 21:04:08,Faith Minson,104752649332626656647,Very peaceful!!!,5
08/20/2019 06:50:29,Ardella Miles,103498319164573258927,Quiet community spent New Years Eve outdoor moments of silence in a respectful celebration!,5
08/05/2019 21:46:35,Kevin SKISKISKI,109595472832994702529,,3
08/01/2019 20:31:20,Adam Bender,101466160873319107856,"Pleasant little park, great for kids to run around. Sometimes has music and other events.",5
07/31/2019 14:12:51,Carl Cooke,104281810442542544832,,4
07/16/2019 00:13:10,skye lincoln,117595889904074450725,,4
06/12/2019 17:48:04,Louis Bartholetti,111466495205571018703,I had a very nice neighborhoods feel,5
