review_datetime_utc,author_title,author_id,review_text,review_rating
04/02/2024 02:26:42,Anwar Md Hossain,102007699294378549343,"Pastorius Park is a picturesque 16-acre park nestled in the heart of Philadelphia’s Chestnut Hill neighborhood. Donated by George Woodward, a prominent physician and developer, the park has been a nature oasis for nearly a century. It’s named after Francis Daniel Pastorius, an early German settler and founder of Germantown. The park’s current design, completed in 1935, was the work of landscape architect Frederick W.G. Peck. Known for its pond, walking paths, and large stage area, Pastorius Park is also famous for its summer concerts, a tradition since 1949, making it the longest-running free outdoor concert series in Philadelphia. Friends of Pastorius Park actively work to restore and maintain the park’s habitats, waterways, and structures, ensuring it remains a cherished community space.",5
03/16/2024 05:23:47,Mercy Ifiegbu,117531160149394504209,,5
01/23/2024 21:54:50,Kyle Smith,118025759079761406769,Great park,5
11/22/2023 07:39:25,Raheem Saunders,117583387771156123905,,5
09/24/2023 15:16:31,Glen Cole,105352685082835022404,,5
09/19/2023 15:22:48,Tammy Mai,104867596955478814482,,4
09/08/2023 01:02:19,DANI,104465588315665799040,,5
08/01/2023 02:05:04,Andrea Watson,111953952536677170700,,5
07/06/2023 21:26:35,Ginka Nikolov,111310091523820535902,"It's great that they organize free concerts in the summer, but there are several issues. The lights above the stage are white and bright and attract many mosquitoes. The performers kept mentioning the bugs too. Replacing the lights with yellow ones that don't attract bugs would help. The stage is right next to the fountain which makes noise. Might be better to turn off the fountain during the concerts if that's possible. There's no light and no walkways, so after the concert it's tricky not to trip over tree roots. Bring a flashlight. Toilets are challenging to use and there's no soap. If it wasn't for the free concert I would have given it 1 star.",3
07/02/2023 21:51:12,Barron M. Felder (Grace and Peace),110638602691348218338,,5
06/29/2023 01:21:52,G Zimmitt,104698348981269854534,,5
06/23/2023 01:28:24,Dereka Sandy,112504649576952079010,,5
06/21/2023 21:04:07,Heidi Sterling,112612396340222310388,Nice day easy parking. Very clean. Even the bathrooms.,5
06/14/2023 12:03:58,l odom,106964697910706867846,"A great area where you can spend with a friend or two, or alone in the semi outdoors. Good for picnics in the Sprind and Summer. But beautiful views all year around.More athabM",5
05/21/2023 04:53:47,Hannah Sprague,107858154258219721893,,5
05/16/2023 01:36:07,Melanie Serralles,111093332501993860520,,5
05/08/2023 18:06:05,ANGELA EDWARDS,104275679309766660822,,5
05/06/2023 22:45:04,A D,100782364760075198602,,5
03/23/2023 17:23:13,Sadie Batchis,105634224703331779699,Beautiful park — great for hanging out with friends or just relaxing. Lots of great trees for climbing! The pond is really nice as well and there are plenty of benches.,5
02/22/2023 01:41:57,Ronda Kratsch,111612561430174969619,A relaxing spot to walk and view nature.,5
01/24/2023 21:06:13,Kathleen Card,110687082296032742900,The wisdom trees are marvelous..,5
01/09/2023 12:03:21,Casey Brady-Gold,116429113987223655506,,5
11/13/2022 18:32:40,Brenna O'Boyle,101201583539371228439,Really sweet little park. Dogs were walking around and the pond was beautiful. Well maintained.,5
11/06/2022 23:14:58,Kyra Pastore,113218996321728889232,Great park to bring your dog.,5
09/24/2022 13:39:26,Maria Daves,110984623556302631246,"I love this park so much. It is incredibly beautiful, and it is so calm here. Generally - this place is clean and well maintained. It is dog-friendly and I like it so much. It is also a great location for picnic. Outstanding experience every time, this park is definitely great.",5
08/02/2022 00:53:17,Jonathan Bacon,106811836267315311123,,5
07/14/2022 02:29:51,Angela Venable,117375897114898960429,,5
07/11/2022 00:06:09,Kellyann ragan,103152203803940047863,,5
06/26/2022 00:38:58,Linda Moulton,104534760383622788278,Great concert. Fun crowd. Bathrooms,5
06/23/2022 02:16:00,Jordana Swartz,101529034581067276425,,5
06/07/2022 20:53:15,Frank Eng,107896150205026264364,"I'm a relative newcomer to this park and love it, along with my dog Leo. I apologize for Leo and myself since Leo is a gentle, playful ""free range"" soul. If you happen to meet him ""unencumbered"" your possible annoyance  would be totally my fault, not his. He has no faults. I have many, including loving him to a fault. Once again my apologies in advance, for any possible unpleasantries.",5
06/05/2022 19:05:45,Kyle Adrien,103506290006702381037,,5
06/02/2022 22:27:52,Courtney Hammond,106908996315709997915,,5
06/01/2022 11:50:41,Kira Curry,112115368769502588245,,5
05/30/2022 18:16:41,Daniel,101687769062742844144,,5
05/29/2022 22:01:27,Monica Transue,108561162358428603137,,5
05/26/2022 16:19:39,Julianne Knight,101464749569586044091,,5
05/08/2022 21:02:46,Eren N.,109836456015700011352,"A nice, very peaceful, small park",4
05/08/2022 04:36:33,ben smith,110967057780502685290,Great place for dogs and people!,5
04/24/2022 04:17:33,PATRICIA White,110382899600187197332,Excellent place,5
04/16/2022 22:18:57,Pat W.Farris,110194208438297547440,Loved it,5
03/22/2022 15:02:34,Paulo Neto,113923440820581176247,,5
03/03/2022 00:09:50,Wes,106099294045976951173,Community is awful,1
