timestamp,author,user_id,review_text,rating
10/04/2023 19:03:57,B S,108080392869345289696,5,"What a gorgeous park. Ample seating, bright but not directly under sun rays. Just beautiful!"
08/31/2023 17:35:31,G B,113638399704572182817,5,great to sit in shade and eat your ice cream for Johnnie’s Water Ice a block away
07/31/2023 01:05:19,Andrea Navarrete,113998603081896603328,5,
06/28/2023 20:26:58,Fariha Tasnim Busra,107642396895205234777,5,
06/15/2023 10:17:55,Randy Miller,110800157276050732161,5,Its  very very clean really peaceful its a beautiful park in a great neighborhood
06/02/2023 20:50:34,Christal Wings,111881856362593131097,2,
09/06/2022 22:18:40,Nonita Verma,111536204689321929002,5,Adorable little gem of a park in the middle of Philly’s Bella Vista neighborhood. Eat with friends at the picnic table or sit on a bench and read a book. No gates so it’s always open.
08/20/2022 21:08:36,Betty Hong Yiu Tung,113521897668354012352,5,"A gem in the neighborhood and our go to place to eat our water ice from John's just a block south. Even without a play structure, our kids find a way to have fun and enjoy the shade here!"
08/10/2022 21:49:06,Huy Pham,105276281564439060487,5,
05/18/2022 15:07:23,Victoria Ruthe,107483668797887065511,4,Good use of space! Shady and pleasant
05/13/2022 02:09:38,Aaron Amos,110746771220502347212,5,Quiet nice neighborhood park.
05/12/2022 18:26:07,J koerner,116030021278817536583,5,"This park tho small is bursting with huge personality.
Given how bustling philly is it's always a good idea to pause and  smell the roses.
Dogwoods and tulips break up the brickwork of the city and the independent artwork and sculptures add heart and warmth that some would forget while working.
It's dog friendly and kid friendly as well as conveniently located.
If you ever need some down time I encourage you to set step to this tiny yet much needed park."
05/04/2022 18:27:59,Joseph Anthony,110912430007465753466,5,
04/30/2022 21:40:03,Gautam Varma,111978310877895124574,5,
04/30/2022 20:18:43,Nathan Pham,110979423151770736059,5,A lovely park for a relaxing weekend. There are 2 tables and many benches.
04/24/2022 19:40:54,Maxine Porter,108606354412084531555,4,"Very cute, quiet, & quaint!!! Many places to sit."
03/01/2022 04:36:30,Dew Lap,105355403313855312037,4,Pretty relaxed park ample seating and no one seems to shoot dope there yet.
01/03/2022 17:14:56,James Fisher,110683754480191195890,5,
11/27/2021 00:24:03,Sam Lampl,100723854389064656381,5,
10/23/2021 06:28:38,Vishnu A (Danny),115028357168924526821,5,
09/21/2021 20:21:10,Luke Sondergaard,102520574167486358626,4,"Delightful and quaint little park with artistic overtones, from the quite stunning wall mural painting right down to the intricate brickwork path paving. Seats strategically placed to create a sense of privacy and yet community for visitors seeking a quiet time of solace. Natural greenery and trees subtly placed throughout to perfectly blend with and compliment the urban setting of this precious neighborhood retreat."
09/11/2021 20:46:14,Javier Flores,105688035470444014773,5,Bonito espacio en medio de la ciudad para despejar la mente y compartir con otras personas.
08/22/2021 21:04:56,Alberto Cr,117092415643907623699,4,
07/26/2021 16:15:18,Monique Turner,105618459250849638639,5,Beautiful and relaxing 😌
07/16/2021 21:04:32,Jamie Song,102831450237774493751,5,
06/24/2021 16:56:57,Alyssa Reynoso Morris,100018573439224064801,5,This quaint park is perfect for reading or writing. I was there for the start of a Mural Arts tour and would definitely revisit the small park. I can see myself eating an ice cream cone while staring at the stunning Autumn mural.
06/24/2021 05:29:05,Trey Gotti,105050692671569737507,5,Nice peaceful park
06/23/2021 10:04:16,Nanny McNeeNee,106661739764671013875,5,
06/20/2021 23:37:16,Yael,103492211356237732917,5,
04/09/2021 00:41:21,Ofer Koren,114955114082948234260,5,
03/23/2021 19:04:56,Len Shaffer,112761821047849991240,4,It's simple and lovely. And when it reopens don't forget to check out the Fleischer Art School abutting it.
02/01/2021 13:15:54,Carolyn K,104191118128602486819,5,"Cute little picket park, nearby art center and gorgeous wall art"
01/12/2021 17:59:28,Christina,117694386394492109732,5,
11/08/2020 01:42:42,Desiree Ann Lim,115627660406535901283,5,
11/03/2020 14:55:17,Howard Serlick-Noble-Napier,117285906537873694226,5,Beautiful small neighbourhood park next to Fleisher Art Memorial. Tall trees provide shade. Benches allow you to sit and relax.
10/22/2020 02:08:23,Audrey Lam,113639448401222444138,5,
10/17/2020 00:38:50,Matthew Iannone,100328946602879324433,5,
09/14/2020 20:59:57,Jayne Surrena,105079248489332558249,5,
06/12/2020 20:09:59,Barb Hauck-Mah (barbhmphilly),116895998071761886932,5,"Peaceful, well-maintained little park bookmarked with David Guin's Summer murals from his Mural Arts Seasons Series. There are benches, trash cans and all-weather metal picnic tables. The Friends of this Park take great care of the plantings, and they welcome dog walkers. It is next to the Fleisher Art school. We've walked by wedding ceremonies, outdoor art classes and other happy celebrations here."
09/23/2019 03:19:10,Kathleen Thayne,112931001510771589878,4,
09/12/2019 01:10:56,Hugo Duarte,115755015708212823065,4,
07/17/2019 09:58:13,Nicholas Forte,111984622877420727870,5,
07/05/2019 18:52:22,Prettyamazing Me,101244564025765364909,5,Lovely place to have a wedding.....
06/10/2019 15:44:26,Colin Riddick,114782305123640000453,5,
06/08/2019 18:22:22,J Star,117971566757350521923,5,Nice clean park to relax with friends...very bright at night
05/17/2019 01:42:53,Pat Hogan,106665540660148177409,5,Great place to relax
04/11/2019 04:18:50,Cynthia “CC” LaPorte Carbonaro,115919406926104888692,5,Love love love
10/07/2018 19:04:03,Maya Ace,103557969585776381322,5,
07/16/2018 03:06:54,k cha,100345163053916584243,5,"Nice, quiet, peaceful."
05/05/2018 17:19:10,Dan Radice,110515258609067333627,5,Beautiful pocket park adjacent to the Fleisher Art School.
12/23/2017 16:13:10,Karmenetyy1amk Leon,112932295078429533457,5,
09/07/2017 15:49:44,Rita Mosc,102238618130138318429,5,
02/08/2017 02:52:10,Adrian Miller,101237118605887530835,5,Bocci Ball!
