timestamp,author,user_id,review_text,rating
02/17/2024 21:38:04,Jamie Pearson,111055639741139870610,5,Great place to while away a couple of hours and watch the world go by!
12/07/2023 05:49:15,Yves Bisina Akonkwa,111596522198111360854,5,
11/01/2023 14:47:24,Sean Sartor,112763371440394330178,5,There's a coffee shop
08/26/2023 02:32:44,Rudete Schuck Candemil,106630121701439626037,5,
08/17/2023 03:25:54,Jenny Wilhoite,106551070070438983796,5,
08/13/2023 08:18:35,Saj Popat,102127687213932722925,3,
08/11/2023 02:28:08,Arzu Fener,116154390326565298914,5,
07/23/2023 01:45:26,robert jackson,104075602955539404958,5,
07/03/2023 03:32:17,Sergio Gómez Gómez,113577142819966439573,5,
06/28/2023 22:16:45,Mhd Alshehhi,105460294885154370429,4,مكان جيد ويوجد فيه كوفي
05/18/2023 02:14:59,Arthur Jennings,117134406228368677393,5,
05/15/2023 18:37:03,Luis INGERMAN,101597915785026129828,5,
04/18/2023 18:39:56,Samuel Reingold,108964613666360259338,5,
04/06/2023 13:55:52,Paul C,102216062667441631302,4,had a short pitstop here for ice cream. it was a badly needed walking break.
04/03/2023 18:35:25,Jonnathan Castellanos,105416213753486269082,4,Muy padre la experiencia
04/02/2023 01:14:19,Stephen Dule,106358808759146811034,4,
03/31/2023 22:08:00,Mz Minnie,111321831705524657960,4,Make sure you try their mac and cheese.
03/29/2023 02:39:15,Geej Williams,101306960363246803400,5,
03/28/2023 02:19:35,Svetozar,108319239227546959129,4,
01/09/2023 14:05:58,Charles Moody,110594276148959718996,5,It sure seem to get better and better each year the vendors excellent
10/26/2022 22:04:13,Edwina McCarther,105910547015745889890,5,
09/16/2022 15:09:31,Brian Kisielewski,114969665753990931591,4,
09/06/2022 15:17:56,Barbrah Newman,102742262135135048423,5,Great jazz on Sunday afternoon's.
09/04/2022 18:37:04,Wai-Yee Leung,105570128484599104513,4,
09/04/2022 06:37:41,Lorraine,107818948434476339235,3,
08/27/2022 03:47:41,kris will,117148063870534333953,5,
08/24/2022 12:29:46,Charles Harriott,107128308864483184155,4,Decent crep quality was good especially for the airport
08/19/2022 20:11:24,SJP2011,115524790357964526933,5,
08/09/2022 20:49:32,Alex Luther,118245051058139718133,5,
08/05/2022 15:30:08,Eric Jubeck,111159885618899697205,5,Nice little park with a cafe and stunning flowers!
08/04/2022 17:02:59,Chirag,116190923327443597790,4,
07/31/2022 15:03:31,Paul Cunningham,109337178404968066073,5,Really pretty little park. The Cafe was great the service was good and the coffee and pastries were great. The seating outside was comfortable for a leisurely breakfast.
07/25/2022 15:14:38,Asia Bell,109360456376429999357,5,
07/24/2022 04:35:35,Karam Wilson,102384679109500137576,5,
07/21/2022 00:48:01,Kemal Moise,102499672375509959919,5,
07/16/2022 21:23:49,Eklovya Jain,102993722433927628080,5,A nice place in the midst of the city for a relaxing cup of coffee. Lots of greenery around and a number of sparrows.
06/19/2022 18:03:31,Sarah,100510589777606762907,5,Love the Calder!
06/15/2022 18:34:03,joyita shaw,117653041532290644997,3,Good
05/06/2022 23:34:09,Thomas Palmer,112065828057561863306,5,
05/01/2022 17:00:08,Richard Urquhart,109185654227238323031,3,Nice spot to watch the world go by from
04/10/2022 15:46:06,Reema Choueiri,110675883808485105361,4,
04/02/2022 21:25:00,Binila Abraham,109633818129174996795,5,
02/19/2022 23:04:45,edi eliezer,107770016768644215773,4,Little heaven in center city..
02/15/2022 11:44:31,Chris McCann,100143251689442863240,3,
12/08/2021 16:00:11,Christopher Templeton,101728888691091864924,5,Came in handy on a Sunday morning when ya need a bloody Mary
11/16/2021 11:53:10,"Richard Stover, Jr",107498539991720793406,5,Lovely area. Nice spot to catch a nice view
11/05/2021 11:12:14,Carl Ferritto,115457308796092212476,5,
10/27/2021 14:26:27,Jeremy B,109581469751692316204,4,Cool park.
