timestamp,author,user_id,review_text,rating
03/19/2024 21:34:34,Dan Murphy,115928913166264257854,3,"In a park where seats abound, benches, tables all around,
Yet amidst the concrete scene, not a speck of green is found.
Though bocce ball might bring some cheer,
Its crashing sounds are all you hear,
A mix of fun and slight dismay, in concrete bounds we're found to play."
11/23/2023 13:36:53,Michael Prosmushkin,106686481705111898421,5,Nice quiet and clean park with lunch table area and place for players. Beautifully lit at night.
08/10/2023 21:55:16,Anna Hanna,100074988146548323053,5,"It’s a great park, very relaxing atmosphere, enough shade and benches."
02/21/2023 04:35:33,Zach Tylwalk,108885291016694847490,5,
11/12/2022 08:52:25,Jesse Ryan Sheffield Sr,103906407926966708816,5,
09/13/2022 02:28:25,Alberto Raymundo,103260107170212885143,5,
09/08/2022 14:03:47,maria williams,100590640790282653879,5,
08/23/2022 13:27:47,Peter Arriaza,111041625825284611673,5,This park has a walled bocce court and pleasant string lights. We worked Miranda and Jay in our first game of bocce there.
07/13/2022 23:48:24,Christian Muniz,114952055516289908948,5,
07/04/2022 23:59:07,Heather,104291226617208985448,4,Tiny park. Parking is challenging (on street parking only.) Nice bocce court but there's only one so you may have to wait your turn. Nice benches while you wait.
05/20/2022 13:35:22,Johnny Johnson,102976922750726830099,5,
04/28/2022 22:12:22,Cynthia Heider,110251054263355032334,5,"So delighted to have this lovely, vibrant, well-maintained park in my neighborhood. As many others have mentioned, there is a bocce court which supports both public and league play. Well-shaded (even sheltered somewhat from the rain) and a great place to stroll, people-watch, or relax and sip a beverage from the adjacent Function Coffee Labs cafe. Note: the park does not contain trash receptacles; plan to ""pack in, pack out."""
01/02/2022 19:49:17,Thinh Pham,103723838510260819604,5,
12/05/2021 15:27:26,Nicholas Camarata,109923352476841307964,5,Leaves the fantasy of a full park to the imagination. A true tease!
10/29/2021 19:00:39,Ofer Koren,114955114082948234260,5,
10/08/2021 22:10:28,NateBlu,113575777928321345238,5,
10/03/2021 20:49:37,John Starr,117279346999547778669,5,It was a beautiful day and they had a play I enjoyed it
09/22/2021 21:18:58,Luke Sondergaard,102520574167486358626,4,"Just stroll in, take a seat and chill out. This is a slightly more unusual park, its openness and sense of relaxed informality entices folks from the neighbourhood to enjoy a quiet space from the hurriedness of daily life. The patches of greenery and trees thoughtfully situated throughout its relatively small area creates a breezy cooling ambiance, especially in the heat of summer. Perfect for organised community events, meeting up with friends for a chat or just resting and watching the world pass by !"
08/30/2021 12:50:12,Tiffany Scott-Resto,117412239329686009953,1,
08/25/2021 20:05:38,Earl Gresham,108701902498519932672,5,Good place to meditate
06/24/2021 16:00:00,Valentino R,103858407657212812929,5,A true melting pot and peaceful place. Let's keep it that way!
06/17/2021 22:41:01,Scott Pratt,108443318558544923281,5,Beautiful little square. COMPLETELY shaded. Stopped there for a respite while walking in 90+ temps. Check out 9th st if you're there
06/11/2021 19:10:12,Basir “CovyBear” Muhammad,105130295634459372376,3,
06/08/2021 17:01:17,Alberto Raymundo,112013853378607363282,5,
06/04/2021 20:10:05,Daniel Rudin,104660683060913276810,5,
